Fixed cost,Gross revenue,Location number,Month,Number of products,Owned,Profit,Rental cost,State,Variable cost
3744665.09,18368321.64,228,5,4531,False,5382214.370000001,57680.0,TX,9183762.18
5308014.81,25709712.44,228,6,4531,False,8112139.650000002,57680.0,TX,12231877.98
4787071.82,17879048.0,228,7,4531,False,4282515.73,57680.0,TX,8751780.45
5189197.01,24792467.86,228,8,4531,False,8035558.410000002,57680.0,TX,11510032.44
5563908.99,30797396.17,228,9,4531,False,10201731.03,57680.0,TX,14974076.15
4735636.31,29500704.39,228,10,4531,False,11028792.190000001,57680.0,TX,13678595.89
5469228.13,27020983.23,228,11,4531,False,8698805.3,57680.0,TX,12795269.8
6021089.73,29925741.09,228,12,4531,False,9693367.7,57680.0,TX,14153603.66
5308616.03,16318323.49,229,1,4457,False,3131939.9400000013,124880.0,CA,7752887.52
4605612.13,17455701.26,229,2,4457,False,4026971.1400000025,124880.0,CA,8698237.99
5313879.9,17002633.79,229,3,4457,False,3553771.209999999,124880.0,CA,8010102.68
4325646.56,14269044.41,229,4,4457,False,2790974.830000002,124880.0,CA,7027543.02
4166634.44,17815126.82,229,5,4457,False,4937803.040000001,124880.0,CA,8585809.34
5827981.5,18962900.0,229,6,4457,False,3414537.119999999,124880.0,CA,9595501.38
5626041.57,18055213.02,229,7,4457,False,3460050.0599999987,124880.0,CA,8844241.39
5507662.86,22251152.56,229,8,4457,False,5732535.639999999,124880.0,CA,10886074.06
6734947.28,29614947.06,229,9,4457,False,8129736.659999998,124880.0,CA,14625383.12
5603668.51,23092263.06,229,10,4457,False,6135819.9899999965,124880.0,CA,11227894.56
5792772.38,21995987.62,229,11,4457,False,5462755.010000002,124880.0,CA,10615580.23
7188926.3,29825074.98,229,12,4457,False,7184487.75,124880.0,CA,15326780.93
2031197.81,6841863.532000001,230,1,4319,False,1309982.1720000012,61800.0,CA,3438883.55
1698027.16,7045071.57,230,2,4319,False,1810176.4300000002,61800.0,CA,3475067.98
1930804.16,7760705.147999999,230,3,4319,False,1531992.1879999992,61800.0,CA,4236108.8
1680392.7,5465256.12,230,4,4319,False,1191273.19,61800.0,CA,2531790.23
1445979.13,5470515.546,230,5,4319,False,1804711.2460000003,61800.0,CA,2158025.17
1632355.96,5232897.338,230,6,4319,False,1072467.7080000006,61800.0,CA,2466273.67
2034026.71,3307785.2860000003,230,7,4319,False,-432335.2039999997,61800.0,CA,1644293.78
1607636.97,8319826.655,230,8,4319,False,2309720.3550000004,61800.0,CA,4340669.33
1897522.09,8157982.657000001,230,9,4319,False,1787838.7470000004,61800.0,CA,4410821.82
1550963.8,5078960.844,230,10,4319,False,294892.51399999997,61800.0,CA,3171304.53
1732584.32,6116891.426,230,11,4319,False,784049.5859999997,61800.0,CA,3538457.52
2263310.75,10424415.87,230,12,4319,False,2577082.2699999996,61800.0,CA,5522222.85
4315737.81,17843414.96,231,1,4390,False,1580274.5700000022,146390.0,NJ,11801012.58
4286419.77,16537210.31,231,2,4390,False,1651839.7000000011,146390.0,NJ,10452560.84
4486654.74,19925458.37,231,3,4390,False,2762324.370000001,146390.0,NJ,12530089.26
3866837.76,19690880.53,231,4,4390,False,3016076.160000002,146390.0,NJ,12661576.61
3265965.76,17065254.29,231,5,4390,False,2188569.2699999996,146390.0,NJ,11464329.26
4627471.98,18526288.2,231,6,4390,False,1673987.839999998,146390.0,NJ,12078438.38
3583840.93,16784063.15,231,7,4390,False,3142777.6099999994,146390.0,NJ,9911054.61
3887636.31,16360125.86,231,8,4390,False,2500024.01,146390.0,NJ,9826075.54
4722856.81,19433365.8,231,9,4390,False,4099866.2700000014,146390.0,NJ,10464252.72
3968452.6,14974849.89,231,10,4390,False,2504831.5500000007,146390.0,NJ,8355175.74
4009674.05,16896068.84,231,11,4390,False,2511397.6499999985,146390.0,NJ,10228607.14
4737516.96,24014234.23,231,12,4390,False,4315744.639999999,146390.0,NJ,14814582.63
2991874.03,13179590.92,232,1,4464,False,2758811.7,100970.0,GA,7327935.19
2958638.48,12370558.77,232,2,4464,False,2009992.839999999,100970.0,GA,7300957.45
3249635.86,16031751.35,232,3,4464,False,4243155.68,100970.0,GA,8437989.81
2913018.43,12333161.76,232,4,4464,False,2764909.34,100970.0,GA,6554263.99
3068048.8,12704588.99,232,5,4464,False,2528193.780000001,100970.0,GA,7007376.41
3576865.4,17142197.49,232,6,4464,False,4048054.009999998,100970.0,GA,9416308.08
3561212.36,9061142.407,232,7,4464,False,725104.557,100970.0,GA,4673855.49
2985974.36,12125315.15,232,8,4464,False,2609423.580000001,100970.0,GA,6428947.21
3437247.88,14360240.12,232,9,4464,False,3056951.7699999986,100970.0,GA,7765070.47
2870204.17,10283960.61,232,10,4464,False,1607735.6599999992,100970.0,GA,5705050.78
2173489.51,11163540.64,232,11,4464,False,2243257.630000001,100970.0,GA,6645823.5
3726267.66,17783620.12,232,12,4464,False,4130097.5200000014,100970.0,GA,9826284.94
9269303.04,44281237.2,233,1,4778,False,14487273.650000002,5200.0,TX,20519460.51
7455116.27,47469133.07,233,2,4778,False,16730616.559999999,5200.0,TX,23278200.24
8993360.73,52838081.7,233,3,4778,False,17717029.41,5200.0,TX,26122491.56
6742543.01,38590859.0,233,4,4778,False,13456032.450000003,5200.0,TX,18387083.54
6726726.89,39075694.15,233,5,4778,False,13890456.559999999,5200.0,TX,18453310.7
8877995.49,51317764.29,233,6,4778,False,20361232.279999997,5200.0,TX,22073336.52
6929397.15,37138754.75,233,7,4778,False,16337826.530000001,5200.0,TX,13866331.07
7213719.2,47157774.53,233,8,4778,False,20416393.209999997,5200.0,TX,19522462.12
9177827.3,56339687.86,233,9,4778,False,21377343.1,5200.0,TX,25779317.46
8065664.82,44597798.52,233,10,4778,False,15424698.250000004,5200.0,TX,21102235.45
7780269.2,46668147.76,233,11,4778,False,16738668.309999995,5200.0,TX,22144010.25
9920677.38,54741504.03,233,12,4778,False,18678872.41,5200.0,TX,26136754.24
5561376.29,23194065.89,234,1,4561,False,6447836.680000002,171190.0,TX,11013662.92
5393486.24,29412075.88,234,2,4561,False,9580197.57,171190.0,TX,14267202.07
6745878.02,37090680.85,234,3,4561,False,12366610.990000002,171190.0,TX,17807001.84
5448528.29,26105806.07,234,4,4561,False,7016431.960000001,171190.0,TX,13469655.82
5185525.92,26106974.0,234,5,4561,False,8262911.639999999,171190.0,TX,12487346.44
7083560.27,37513915.62,234,6,4561,False,10149384.939999998,171190.0,TX,20109780.41
5541152.62,31205242.97,234,7,4561,False,8943725.659999998,171190.0,TX,16549174.69
6103888.07,34782354.21,234,8,4561,False,10014937.32,171190.0,TX,18492338.82
7436437.58,42872797.21,234,9,4561,False,13082337.410000004,171190.0,TX,22182832.22
6352366.41,34230421.28,234,10,4561,False,9764417.39,171190.0,TX,17942447.48
5846856.04,31263317.55,234,11,4561,False,9202274.350000001,171190.0,TX,16042997.16
7422122.72,41189563.66,234,12,4561,False,12245784.11,171190.0,TX,21350466.83
4919489.09,21115806.33,235,1,4389,False,3953101.789999999,297190.0,CA,11946025.45
4757135.75,27258049.33,235,2,4389,False,7234179.5299999975,297190.0,CA,14969544.05
5428184.79,31796164.02,235,3,4389,False,9602703.43,297190.0,CA,16468085.8
4989399.86,26735736.3,235,4,4389,False,7014198.970000001,297190.0,CA,14434947.47
5092993.58,20731609.83,235,5,4389,False,4246673.739999998,297190.0,CA,11094752.51
6012383.56,32450368.35,235,6,4389,False,9303615.430000003,297190.0,CA,16837179.36
5124125.48,22039748.19,235,7,4389,False,5471355.440000001,297190.0,CA,11147077.27
6303131.54,23768635.01,235,8,4389,False,4596641.620000003,297190.0,CA,12571671.85
4855686.44,29616518.8,235,9,4389,False,9040607.459999999,297190.0,CA,15423034.9
5208152.58,28433419.05,235,10,4389,False,7987551.959999999,297190.0,CA,14940524.51
5770914.25,28980683.88,235,11,4389,False,7717155.8999999985,297190.0,CA,15195423.73
6397149.7,28571604.73,235,12,4389,False,6932942.23,297190.0,CA,14944322.8
9574938.47,50779017.12,236,1,4496,False,14439741.02,255500.0,TX,26508837.63
10146987.75,54186857.34,236,2,4496,False,15468406.550000004,255500.0,TX,28315963.04
10651703.38,59391347.47,236,3,4496,False,17039213.209999997,255500.0,TX,31444930.88
8588885.73,50456853.88,236,4,4496,False,16213823.130000006,255500.0,TX,25398645.02
8785383.46,46164840.66,236,5,4496,False,13909855.429999996,255500.0,TX,23214101.77
10298345.11,53613657.1,236,6,4496,False,14092425.120000001,255500.0,TX,28967386.87
8562494.63,40351868.68,236,7,4496,False,11356115.449999996,255500.0,TX,20177758.6
8881955.6,48851004.26,236,8,4496,False,13704842.139999997,255500.0,TX,26008706.52
10611966.51,58826601.23,236,9,4496,False,18424265.56,255500.0,TX,29534869.16
8879710.36,48895261.14,236,10,4496,False,15418631.07,255500.0,TX,24341419.71
7746236.12,49161664.62,236,11,4496,False,14435015.170000002,255500.0,TX,26724913.33
10470429.91,40818056.17,236,12,4496,False,7379599.6000000015,255500.0,TX,22712526.66
3586454.75,13149744.32,237,1,4404,False,2278026.7700000005,69280.0,CO,7215982.8
2918206.71,14653831.92,237,2,4404,False,3761704.5500000007,69280.0,CO,7904640.66
3348621.01,15905179.5,237,3,4404,False,4181606.6500000004,69280.0,CO,8305671.84
3669221.69,11116721.59,237,4,4404,False,1869655.3500000006,69280.0,CO,5508564.55
3167240.9,14638561.41,237,5,4404,False,3891227.4399999995,69280.0,CO,7510813.07
4441905.36,14193682.25,237,6,4404,False,2584318.1800000006,69280.0,CO,7098178.71
3548188.36,9748676.984,237,7,4404,False,1643699.654,69280.0,CO,4487508.97
3500698.71,17525957.28,237,8,4404,False,5306390.92,69280.0,CO,8649587.65
4417946.85,14250027.58,237,9,4404,False,2508068.960000001,69280.0,CO,7254731.77
3129396.59,12716338.77,237,10,4404,False,3469654.0999999996,69280.0,CO,6048008.08
3285808.7,8252235.123,237,11,4404,False,152579.81299999915,69280.0,CO,4744566.61
4060244.78,20726291.52,237,12,4404,False,6288666.93,69280.0,CO,10308099.81
15901327.26,58570411.7,238,1,4527,False,11578098.970000006,558320.0,IL,30532665.47
12489021.18,54150099.71,238,2,4527,False,13647412.57,558320.0,IL,27455345.96
14954866.27,78053805.99,238,3,4527,False,22263642.35,558320.0,IL,40276977.37
11958835.19,53315907.36,238,4,4527,False,14497702.090000004,558320.0,IL,26301050.08
12008185.45,47491068.77,238,5,4527,False,10476605.980000008,558320.0,IL,24447957.34
15007777.39,63407090.32,238,6,4527,False,15566221.89,558320.0,IL,32274771.04
11796305.82,57758312.3,238,7,4527,False,17462131.129999995,558320.0,IL,27941555.35
12590998.96,68126374.01,238,8,4527,False,20923974.35,558320.0,IL,34053080.7
15382738.18,71953155.89,238,9,4527,False,19526269.9,558320.0,IL,36485827.81
15032744.39,64399082.83,238,10,4527,False,17307889.819999997,558320.0,IL,31500128.62
13009447.67,70182093.33,238,11,4527,False,21092844.619999997,558320.0,IL,35521481.04
17856542.43,95881908.4,238,12,4527,False,29977184.379999995,558320.0,IL,47489861.59
5939530.31,36603990.46,239,1,4593,False,10525943.840000004,138140.0,CA,20000376.31
6778036.52,38380018.66,239,2,4593,False,11541685.909999996,138140.0,CA,19922156.23
7555843.62,41349929.09,239,3,4593,False,12998987.110000007,138140.0,CA,20656958.36
6397267.83,35303164.78,239,4,4593,False,9925723.770000003,138140.0,CA,18842033.18
6061145.76,38521376.42,239,5,4593,False,12206752.360000003,138140.0,CA,20115338.3
8146054.82,41180779.56,239,6,4593,False,11766720.100000001,138140.0,CA,21129864.64
6711120.84,34133937.55,239,7,4593,False,10800410.699999997,138140.0,CA,16484266.01
6604358.26,38603778.5,239,8,4593,False,10820834.090000004,138140.0,CA,21040446.15
7884077.82,51186459.07,239,9,4593,False,15871569.21,138140.0,CA,27292672.04
7652986.36,41733887.35,239,10,4593,False,12024557.060000002,138140.0,CA,21918203.93
7519598.1,47282795.99,239,11,4593,False,14252254.600000001,138140.0,CA,25372803.29
8856105.18,57301024.69,239,12,4593,False,18257430.089999996,138140.0,CA,30049349.42
8408952.24,35006593.84,240,1,4423,False,6721511.620000001,317310.0,NJ,19558819.98
8150293.87,31815686.34,240,2,4423,False,5419709.709999997,317310.0,NJ,17928372.76
9563162.81,40676551.89,240,3,4423,False,9669491.0,317310.0,NJ,21126588.08
7049704.32,35108219.81,240,4,4423,False,7625022.250000004,317310.0,NJ,20116183.24
7254022.18,31423187.55,240,5,4423,False,6017284.510000002,317310.0,NJ,17834570.86
10265024.97,37269357.72,240,6,4423,False,5762502.84,317310.0,NJ,20924519.91
7916931.6,24929720.67,240,7,4423,False,2364607.210000001,317310.0,NJ,14330871.86
7634928.0,27132191.78,240,8,4423,False,4100076.9700000007,317310.0,NJ,15079876.81
10291658.51,44006540.39,240,9,4423,False,9250096.200000003,317310.0,NJ,24147475.68
8401680.16,26973910.18,240,10,4423,False,4510700.539999999,317310.0,NJ,13744219.48
8838099.71,28898215.57,240,11,4423,False,5148014.559999999,317310.0,NJ,14594791.3
11561768.12,36588621.27,240,12,4423,False,5437717.590000007,317310.0,NJ,19271825.56
8968473.03,26907113.83,241,1,4446,False,4371223.089999996,258430.0,CA,13308987.71
6882351.52,25422128.42,241,2,4446,False,5155182.880000003,258430.0,CA,13126164.02
6579171.01,37723859.18,241,3,4446,False,10864249.07,258430.0,CA,20022009.1
5750461.89,22292489.17,241,4,4446,False,4905216.210000001,258430.0,CA,11378381.07
6018225.59,20838760.46,241,5,4446,False,3988176.370000001,258430.0,CA,10573928.5
6511910.93,33880358.7,241,6,4446,False,10582606.030000003,258430.0,CA,16527411.74
4945247.83,20007244.37,241,7,4446,False,5349003.210000001,258430.0,CA,9454563.33
5668121.64,30919156.25,241,8,4446,False,9970418.09,258430.0,CA,15022186.52
5477885.66,32225396.41,241,9,4446,False,9687908.59,258430.0,CA,16801172.16
4196320.71,26457030.67,241,10,4446,False,8760409.96,258430.0,CA,13241870.0
4161586.09,15476441.66,241,11,4446,False,2740144.04,258430.0,CA,8316281.53
6843696.79,32071987.4,241,12,4446,False,8945545.719999999,258430.0,CA,16024314.89
4548013.66,22444987.82,242,1,4450,False,4890043.859999999,39270.0,IL,12967660.3
4322029.38,16808983.13,242,2,4450,False,2740908.8000000007,39270.0,IL,9706774.95
4336329.9,22246354.44,242,3,4450,False,5201455.479999999,39270.0,IL,12669299.06
4004377.43,22989493.48,242,4,4450,False,5672215.970000001,39270.0,IL,13273630.08
3863318.25,19497141.38,242,5,4450,False,4522130.829999998,39270.0,IL,11072422.3
5593522.45,26134917.24,242,6,4450,False,5751103.42,39270.0,IL,14751021.37
4826797.88,18505874.08,242,7,4450,False,3588744.76,39270.0,IL,10051061.44
4295664.45,15089458.75,242,8,4450,False,1486795.1500000004,39270.0,IL,9267729.15
5080641.28,16693972.11,242,9,4450,False,2340460.8999999985,39270.0,IL,9233599.93
4153487.85,17994099.16,242,10,4450,False,3732142.200000001,39270.0,IL,10069199.11
4546805.72,16601302.02,242,11,4450,False,3057769.780000001,39270.0,IL,8957456.52
5067254.99,15283543.87,242,12,4450,False,932721.6899999995,39270.0,IL,9244297.19
14271689.49,54164991.44,243,1,4462,False,9237502.909999996,268170.0,GA,30387629.04
11912891.58,61352067.53,243,2,4462,False,13198064.400000006,268170.0,GA,35972941.55
14480876.52,72866291.62,243,3,4462,False,15722820.100000009,268170.0,GA,42394425.0
11271398.81,54599869.89,243,4,4462,False,12550732.059999999,268170.0,GA,30509569.02
13697430.2,41755188.54,243,5,4462,False,3797634.9299999997,268170.0,GA,23991953.41
13834599.69,73491311.78,243,6,4462,False,18101623.900000006,268170.0,GA,41286918.19
12269155.04,46266522.14,243,7,4462,False,6930688.25,268170.0,GA,26798508.85
12071838.82,45745569.6,243,8,4462,False,5343417.290000003,268170.0,GA,28062143.49
13696693.44,55251748.66,243,9,4462,False,9080875.509999998,268170.0,GA,32206009.71
12153923.18,43654353.18,243,10,4462,False,5273074.48,268170.0,GA,25959185.52
11878028.12,52629472.06,243,11,4462,False,8730096.300000004,268170.0,GA,31753177.64
15227719.42,59874605.89,243,12,4462,False,6730919.219999999,268170.0,GA,37647797.25
7525297.84,34936861.27,244,1,4747,False,10348827.290000003,83670.0,CA,16979066.14
7228929.23,45537929.53,244,2,4747,False,15755244.029999997,83670.0,CA,22470086.27
8567893.92,45875981.39,244,3,4747,False,15230826.029999997,83670.0,CA,21993591.44
7799765.21,39952243.18,244,4,4747,False,14216421.149999999,83670.0,CA,17852386.82
6138588.17,42476052.89,244,5,4747,False,17210055.9,83670.0,CA,19043738.82
8510853.39,51437315.17,244,6,4747,False,20419695.150000002,83670.0,CA,22423096.63
6817957.07,40657048.17,244,7,4747,False,14735691.970000003,83670.0,CA,19019729.13
7216340.27,42881390.27,244,8,4747,False,14111807.52,83670.0,CA,21469572.48
8413215.6,46538928.86,244,9,4747,False,15758224.86,83670.0,CA,22283818.4
6116277.59,33949253.56,244,10,4747,False,11178531.640000002,83670.0,CA,16570774.33
6677873.85,31406422.04,244,11,4747,False,9395949.799999997,83670.0,CA,15248928.39
7350377.41,38192003.52,244,12,4747,False,12364710.880000003,83670.0,CA,18393245.23
7513854.68,40169475.29,245,1,4443,False,10595905.27,440720.0,TX,21618995.34
7607150.42,46275003.49,245,2,4443,False,15071601.75,440720.0,TX,23155531.32
8569909.36,45075773.65,245,3,4443,False,14071114.939999998,440720.0,TX,21994029.35
8738792.68,38052722.67,245,4,4443,False,8715696.490000002,440720.0,TX,20157513.5
7500367.98,41982127.49,245,5,4443,False,13504242.600000005,440720.0,TX,20536796.91
8656477.73,54116477.19,245,6,4443,False,19883074.579999994,440720.0,TX,25136204.88
7700037.15,47354499.66,245,7,4443,False,17256086.45,440720.0,TX,21957656.06
7065418.69,38799198.86,245,8,4443,False,11831714.599999998,440720.0,TX,19461345.57
7803855.2,39244644.18,245,9,4443,False,10126531.41,440720.0,TX,20873537.57
7215527.26,30115494.72,245,10,4443,False,6711806.920000002,440720.0,TX,15747440.54
8156589.09,45221492.71,245,11,4443,False,13888616.300000004,440720.0,TX,22735567.32
8495968.7,43867890.91,245,12,4443,False,12146670.099999994,440720.0,TX,22784532.11
5505680.73,24167367.06,246,1,4353,False,5774253.049999999,236760.0,TX,12650673.28
5184945.9,24732039.27,246,2,4353,False,6548477.059999997,236760.0,TX,12761856.31
6005185.52,25826503.99,246,3,4353,False,6603320.77,236760.0,TX,12981237.7
5000069.13,24038224.53,246,4,4353,False,6029250.870000003,236760.0,TX,12772144.53
4834103.42,21345502.38,246,5,4353,False,5743980.159999998,236760.0,TX,10530658.8
5644491.42,22883226.99,246,6,4353,False,6045824.210000001,236760.0,TX,10956151.36
5057649.7,18017864.87,246,7,4353,False,3111507.5900000017,236760.0,TX,9611947.58
4177804.78,16196508.4,246,8,4353,False,3382673.580000002,236760.0,TX,8399270.04
5225327.76,22126665.04,246,9,4353,False,5112348.160000002,236760.0,TX,11552229.12
3668774.45,15528263.59,246,10,4353,False,3046604.01,236760.0,TX,8576125.13
3562830.3,20022810.14,246,11,4353,False,6110475.959999999,236760.0,TX,10112743.88
5730214.07,26813859.58,246,12,4353,False,7262688.119999997,236760.0,TX,13584197.39
4119152.7,17295941.45,247,1,4363,False,3776243.83,256330.0,NJ,9144214.92
4232649.15,20617869.92,247,2,4363,False,5428865.590000002,256330.0,NJ,10700025.18
5213719.17,22320711.88,247,3,4363,False,3922660.630000001,256330.0,NJ,12928002.08
4488623.24,17095914.52,247,4,4363,False,2221443.2699999996,256330.0,NJ,10129518.01
4100725.16,18258588.39,247,5,4363,False,4547848.550000001,256330.0,NJ,9353684.68
5921608.79,21870198.34,247,6,4363,False,4826852.3500000015,256330.0,NJ,10865407.2
5267514.97,18183152.29,247,7,4363,False,3298611.9299999997,256330.0,NJ,9360695.39
5554797.77,17748094.13,247,8,4363,False,2416919.789999999,256330.0,NJ,9520046.57
5677260.47,20402206.43,247,9,4363,False,4201436.32,256330.0,NJ,10267179.64
4206472.12,16711750.27,247,10,4363,False,3611959.3199999984,256330.0,NJ,8636988.83
4375980.83,17248201.85,247,11,4363,False,3185939.130000001,256330.0,NJ,9429951.89
5567460.64,19963515.47,247,12,4363,False,2834810.299999999,256330.0,NJ,11304914.53
